uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,text_clean,tokens,tokens_str
at://did:plc:rppuus72jre37isxuko36i5e/app.bsky.feed.post/3mcg4rs7k6k24,bafyreih6g75pz7sotxa4225rwo3bepmri6bqshptdfzpiifn4mfce677i4,"To vendo o click bbb pq não consegui ver nada segunda e terça, me senti mt velha com o Alberto Cowboy contando oq fez com o alemão e a siri e as meninas nunca nem tinham ouvido falar. Eu participava de comunidade do ORKUT do alemão e da Fani Kkkkkkkkkkk",2026-01-14 22:32:38.907000+00:00,1,0,7,2026-01-14 22:32:40.336000+00:00,napaulices.com,Ana Castela do Roblox,did:plc:rppuus72jre37isxuko36i5e,to vendo o click bbb pq não consegui ver nada segunda e terça me senti mt velha com o alberto cowboy contando oq fez com o alemão e a siri e as meninas nunca nem tinham ouvido falar eu participava de comunidade do orkut do alemão e da fani kkkkkkkkkkk,"['vendo', 'click', 'consegui', 'ver', 'nada', 'segunda', 'terça', 'senti', 'velha', 'alberto', 'cowboy', 'contando', 'fez', 'alemão', 'siri', 'meninas', 'nunca', 'ouvido', 'falar', 'participava', 'comunidade', 'orkut', 'alemão', 'fani', 'kkkkkkkkkkk']",vendo click consegui ver nada segunda terça senti velha alberto cowboy contando fez alemão siri meninas nunca ouvido falar participava comunidade orkut alemão fani kkkkkkkkkkk
at://did:plc:226ygdgpoeybnsdw7u6swmhf/app.bsky.feed.post/3mchho5qzpk25,bafyreifwytbstcrdshbkv4ajpdjcruewj3zvh6q3ttuwjn25ttiiz5p2cu,"Esse BBB foi muito bom, Willi. Teve casal, trisal, briga, surtos, brigas, embate, e o maior vilão que já passou pela casa: o Alberto Cowboy. Você teria amado!",2026-01-15 11:20:07.694000+00:00,0,0,5,2026-01-15 11:20:08.631000+00:00,annaannak.bsky.social,Anna 🦉,did:plc:226ygdgpoeybnsdw7u6swmhf,esse bbb foi muito bom willi teve casal trisal briga surtos brigas embate e o maior vilão que já passou pela casa o alberto cowboy você teria amado,"['willi', 'teve', 'casal', 'trisal', 'briga', 'surtos', 'brigas', 'embate', 'maior', 'vilão', 'passou', 'casa', 'alberto', 'cowboy', 'teria', 'amado']",willi teve casal trisal briga surtos brigas embate maior vilão passou casa alberto cowboy teria amado
at://did:plc:d637k3ptvgeelvkwiy73o3le/app.bsky.feed.post/3mchoerowec2i,bafyreids5mbp2ovx6yjupca4xawqtkgrflp4iiw7bmpq7gf4rkn2czmhkm,"E acho o Alberto cowboy uma boa adição, ele foi mnt injustiçado no bbb dele",2026-01-15 13:20:09.245000+00:00,1,0,2,2026-01-15 13:20:10.033000+00:00,yougotmeallwrong.bsky.social,"never been less empty, all I feel is free now",did:plc:d637k3ptvgeelvkwiy73o3le,e acho o alberto cowboy uma boa adição ele foi mnt injustiçado no bbb dele,"['acho', 'alberto', 'cowboy', 'adição', 'mnt', 'injustiçado']",acho alberto cowboy adição mnt injustiçado
at://did:plc:rovs7k35giv42zqnwan5gup7/app.bsky.feed.post/3mcg64vky3s2a,bafyreibfgk6zdxdqa7465aimqwnanahfueqrcakaqxxtt656bb6zdrnzp4,"Quem vc quer que seja o novo líder: Marciele, Edilson, Jonas ou Alberto Cowboy???

#AleReality #bbb26 #BBB",2026-01-14 22:56:45.268000+00:00,1,1,5,2026-01-14 22:56:45.632000+00:00,alexandrefelipe.bsky.social,☆ Alê Reality ☆,did:plc:rovs7k35giv42zqnwan5gup7,quem vc quer que seja o novo líder marciele edilson jonas ou alberto cowboy #alereality #bbb26 #bbb,"['quer', 'seja', 'novo', 'líder', 'marciele', 'edilson', 'jonas', 'alberto', 'cowboy']",quer seja novo líder marciele edilson jonas alberto cowboy
at://did:plc:vfepab7jt2ebuzqdmxjlw3cz/app.bsky.feed.post/3mccke2ozo22j,bafyreihdihhjquupfirgg7mftfnmxhwtg25i74uuqlphkxjiywmikqgh2a,POR MIM alberto cowboy já é o winner desse bbb 26 só por ter envelhecido bem o MURRO no henri castelli .,2026-01-13 12:24:51.472000+00:00,0,0,3,2026-01-13 12:24:52.128000+00:00,saintseiyas.bsky.social,sales,did:plc:vfepab7jt2ebuzqdmxjlw3cz,por mim alberto cowboy já é o winner desse bbb 26 só por ter envelhecido bem o murro no henri castelli,"['mim', 'alberto', 'cowboy', 'winner', 'ter', 'envelhecido', 'murro', 'henri', 'castelli']",mim alberto cowboy winner ter envelhecido murro henri castelli
at://did:plc:6hzunrslg3hnzyltsdr33prm/app.bsky.feed.post/3mcidlsit5c2u,bafyreiheoz6rrluw2rbkwsczcfubxuoy4qusta3l6oyvz3nxd4finqn4y4,Me mandaram isso aqui e tô rindo pq tô totalmente por fora de #BBB26,2026-01-15 19:39:53.520000+00:00,1,2,6,2026-01-15 19:39:57.831000+00:00,woetter.com,Eduardo Wöetter,did:plc:6hzunrslg3hnzyltsdr33prm,me mandaram isso aqui e tô rindo pq tô totalmente por fora de #bbb26,"['mandaram', 'rindo', 'totalmente', 'fora']",mandaram rindo totalmente fora
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mchekwrstq2b,bafyreichha5zbdxxgnroj6r2o57xk7qzira5wcuhlsxpbpkwf2wkxsi2dy,"Alberto Cowboy relembra rixa com Alemão no BBB 7: ""Fui vilão porque joguei""",2026-01-15 10:24:38.370000+00:00,0,0,1,2026-01-15 10:24:39.433000+00:00,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl,alberto cowboy relembra rixa com alemão no bbb 7 fui vilão porque joguei,"['alberto', 'cowboy', 'relembra', 'rixa', 'alemão', 'fui', 'vilão', 'joguei']",alberto cowboy relembra rixa alemão fui vilão joguei
at://did:plc:rovs7k35giv42zqnwan5gup7/app.bsky.feed.post/3mcdfhavbuc2l,bafyreidqp72ogro5jv5v2u4niibtxh2hjsvgjipztdbtb7vbaf6eiwiyiy,"Ana Paula Renault foi a que mais recebeu ""cobra"" no queridômetro. Foram 3 indicações do Pedro, Juliano Floss e Aline Campos.

Já a Ana Paula enviou ""cobra"" para Alberto Cowboy, Sarah Andrade e Solange Couto. 

É, o povo tá afiado!!!

#AleReality #bbb #bbb26",2026-01-13 20:29:49.661000+00:00,1,1,5,2026-01-13 20:29:51.037000+00:00,alexandrefelipe.bsky.social,☆ Alê Reality ☆,did:plc:rovs7k35giv42zqnwan5gup7,ana paula renault foi a que mais recebeu cobra no queridômetro foram 3 indicações do pedro juliano floss e aline campos já a ana paula enviou cobra para alberto cowboy sarah andrade e solange couto é o povo tá afiado #alereality #bbb #bbb26,"['ana', 'paula', 'renault', 'recebeu', 'cobra', 'queridômetro', 'indicações', 'pedro', 'juliano', 'floss', 'aline', 'campos', 'ana', 'paula', 'enviou', 'cobra', 'alberto', 'cowboy', 'sarah', 'andrade', 'solange', 'couto', 'povo', 'afiado']",ana paula renault recebeu cobra queridômetro indicações pedro juliano floss aline campos ana paula enviou cobra alberto cowboy sarah andrade solange couto povo afiado
at://did:plc:3qzjhimzme3a5dubupwc67xq/app.bsky.feed.post/3mckjjv6coc2i,bafyreie5fgfzfqofkfylkro3hdhthjrfqzmn2uv7smqvxn5m6few4qcboe,BBB 26: Alberto Cowboy revela preocupação com comportamento de Pedro. Veja mais em: natelinha.uol.com.br/bbb/2026/01/...,2026-01-16 16:31:31.173000+00:00,0,0,0,2026-01-16 16:31:44.036000+00:00,sitenatelinha.bsky.social,Portal NaTelinha,did:plc:3qzjhimzme3a5dubupwc67xq,bbb 26 alberto cowboy revela preocupação com comportamento de pedro veja mais em natelinha uol com br bbb 2026 01,"['alberto', 'cowboy', 'revela', 'preocupação', 'comportamento', 'pedro', 'veja', 'natelinha', 'uol', '2026']",alberto cowboy revela preocupação comportamento pedro veja natelinha uol 2026
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mcbhtdmi6b24,bafyreicp5cseniyugsqh4le5dogya7a2tljhy5vhgv6vkgjcqpt7mn2xri,Alberto Cowboy entrou #BBB #BBB26 #RedeBBB,,0,0,1,2026-01-13 02:07:03.736000+00:00,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja,alberto cowboy entrou #bbb #bbb26 #redebbb,"['alberto', 'cowboy', 'entrou']",alberto cowboy entrou
at://did:plc:rovs7k35giv42zqnwan5gup7/app.bsky.feed.post/3mchomibxzs27,bafyreifyginyfgpjuxz5fywkqyxoydo5jkhdrhcggmq3evc2uawwcmszza,"Será que o VILÃO que existe no Alberto Cowboy será resgatado??? 🔥

#AleReality #bbb26 #BBB",2026-01-15 13:24:27.819000+00:00,2,1,1,2026-01-15 13:24:32.332000+00:00,alexandrefelipe.bsky.social,☆ Alê Reality ☆,did:plc:rovs7k35giv42zqnwan5gup7,será que o vilão que existe no alberto cowboy será resgatado #alereality #bbb26 #bbb,"['será', 'vilão', 'existe', 'alberto', 'cowboy', 'será', 'resgatado']",será vilão existe alberto cowboy será resgatado
at://did:plc:cfi4zvgy4igddumoplwpeb3k/app.bsky.feed.post/3mchwolbryk23,bafyreigucp73usdt5zu7mp4vzw6ef5ilkauw7chzcwvrmreydejbjchcem,"BBB 26: Alberto Cowboy pede para Ana Paula Renault dormir em seu quarto e…Ver mais

qpo.com.br/famosos/2026...",2026-01-15 15:48:41.598000+00:00,0,0,1,2026-01-15 15:48:50.452000+00:00,alemdasmanchetess.bsky.social,,did:plc:cfi4zvgy4igddumoplwpeb3k,bbb 26 alberto cowboy pede para ana paula renault dormir em seu quarto e ver mais qpo com br famosos 2026,"['alberto', 'cowboy', 'pede', 'ana', 'paula', 'renault', 'dormir', 'quarto', 'ver', 'qpo', 'famosos', '2026']",alberto cowboy pede ana paula renault dormir quarto ver qpo famosos 2026
at://did:plc:ev7crf6ciwctafk7l42tan5u/app.bsky.feed.post/3mci3i5ntbs2t,bafyreifx72utpkgep4g46sbh7uw6bulnfwhbuvgd6surojsd27443yv6pa,"BBB 26: Alberto Cowboy fala da fama de vilão
ofuxico.com.br/reality-show...",2026-01-15 17:14:41.100000+00:00,0,0,0,2026-01-15 17:14:47.843000+00:00,ofuxicooficial.bsky.social,OFuxico Oficial,did:plc:ev7crf6ciwctafk7l42tan5u,bbb 26 alberto cowboy fala da fama de vilão ofuxico com br reality show,"['alberto', 'cowboy', 'fala', 'fama', 'vilão', 'ofuxico', 'reality', 'show']",alberto cowboy fala fama vilão ofuxico reality show
at://did:plc:hklu2sfrrp6subergxjsonlz/app.bsky.feed.post/3mci4vd4lms2j,bafyreihdcehknrtjpjaf2mufhy5gypv2ognj7shjqsom7arvkbu4vpsbyq,"CONFISSÃO E PARANOIA! Pedro Henrique Espindola perdeu o controle no #BBB26 e revelou para todo o Brasil que já traiu a esposa. Alberto Cowboy e Brigido tentaram alertar o brother sobre o ""alvo"" nas costas. Confira! #BBB26 #PedroHenrique #Traição 🔗 pipocamoderna.com.br/2026/01/bbb-...",2026-01-15 17:39:56.776000+00:00,0,0,0,2026-01-15 17:42:36.233000+00:00,marcelplasse.bsky.social,Marcel Plasse,did:plc:hklu2sfrrp6subergxjsonlz,confissão e paranoia pedro henrique espindola perdeu o controle no #bbb26 e revelou para todo o brasil que já traiu a esposa alberto cowboy e brigido tentaram alertar o brother sobre o alvo nas costas confira #bbb26 #pedrohenrique #traição pipocamoderna com br 2026 01 bbb,"['confissão', 'paranoia', 'pedro', 'henrique', 'espindola', 'perdeu', 'controle', 'revelou', 'brasil', 'traiu', 'esposa', 'alberto', 'cowboy', 'brigido', 'tentaram', 'alertar', 'brother', 'alvo', 'costas', 'confira', 'pipocamoderna', '2026']",confissão paranoia pedro henrique espindola perdeu controle revelou brasil traiu esposa alberto cowboy brigido tentaram alertar brother alvo costas confira pipocamoderna 2026
at://did:plc:tqbbm6uhlyr3jggagxc6v7nv/app.bsky.feed.post/3mcdfwkswgk2c,bafyreibgr3xja6awwxb5nkxcobuqtdwfh4r2v54pspz4zj7sualltzyw4q,no o alberto cowboy esta belissimo #bbb,2026-01-13 20:38:23.386000+00:00,1,0,5,2026-01-13 20:38:24.134000+00:00,lurdsmila.bsky.social,lulu espalha lixo,did:plc:tqbbm6uhlyr3jggagxc6v7nv,no o alberto cowboy esta belissimo #bbb,"['alberto', 'cowboy', 'belissimo']",alberto cowboy belissimo
at://did:plc:dikutrzrlqvn4mkpfcifm52x/app.bsky.feed.post/3mcgteoutix23,bafyreibd2tz33oazt5tmt5dlzwo7dhshbiosez533yhwfzhigiibnt2qdi,#CNNPop https://www.cnnbrasil.com.br/entretenimento/bbb/bbb-26-alberto-cowboy-vence-primeira-prova-do-lider-da-edicao/ BBB 26: Alberto Cowboy vence primeira Prova do Líder da edição https://www.cnnbrasil.com.br/entretenimento/bbb/bbb-26-alberto-cowboy-vence-primeira-prova-do-lider-da-edicao/,2026-01-15 05:16:53.086717+00:00,0,0,0,2026-01-15 05:16:55.436000+00:00,lehreai.bsky.social,,did:plc:dikutrzrlqvn4mkpfcifm52x,#cnnpop bbb 26 alberto cowboy vence primeira prova do líder da edição,"['alberto', 'cowboy', 'vence', 'primeira', 'prova', 'líder', 'edição']",alberto cowboy vence primeira prova líder edição
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mcgsdjznup2r,bafyreifatc223hoicosw5dviumxujk2rl6gpzhnu74ts6vlvxohaw6k5ke,BBB 26: Alberto Cowboy vence primeira Prova do Líder da edição,2026-01-15 04:58:22.757000+00:00,0,0,2,2026-01-15 04:58:23.029000+00:00,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl,bbb 26 alberto cowboy vence primeira prova do líder da edição,"['alberto', 'cowboy', 'vence', 'primeira', 'prova', 'líder', 'edição']",alberto cowboy vence primeira prova líder edição
at://did:plc:klu3dxm2wfjmzkp3bb6qpap4/app.bsky.feed.post/3mcht3k3kzk2q,bafyreiddjj2x3ro627rjvkqnldrrtjzsezukmoszkvvd33fwisqw5cph6q,"Alberto Cowboy é muito bom em provas. O histórico de vitórias dele nas provas do BBB 7 são impressionantes.

No dia 28 de janeiro de 2007, ele conquistou a Prova do Anjo de agilidade ao superar Carolini, garantindo como prêmio um carro zero quilômetro e uma imunidade. 👇🏻

#BBB26",2026-01-15 14:44:27.989000+00:00,1,0,4,2026-01-15 14:44:29.434000+00:00,opinapri.bsky.social,⭐️Pri ᶜʳᶠ,did:plc:klu3dxm2wfjmzkp3bb6qpap4,alberto cowboy é muito bom em provas o histórico de vitórias dele nas provas do bbb 7 são impressionantes no dia 28 de janeiro de 2007 ele conquistou a prova do anjo de agilidade ao superar carolini garantindo como prêmio um carro zero quilômetro e uma imunidade #bbb26,"['alberto', 'cowboy', 'provas', 'histórico', 'vitórias', 'provas', 'são', 'impressionantes', 'dia', 'janeiro', '2007', 'conquistou', 'prova', 'anjo', 'agilidade', 'superar', 'carolini', 'garantindo', 'prêmio', 'carro', 'zero', 'quilômetro', 'imunidade']",alberto cowboy provas histórico vitórias provas são impressionantes dia janeiro 2007 conquistou prova anjo agilidade superar carolini garantindo prêmio carro zero quilômetro imunidade
at://did:plc:ysskpsocoehyjkg4xgho53mw/app.bsky.feed.post/3mcurjlaaoc2h,bafyreigrbsczbxfl7v5hbo64lio2ldbdsq5nbmumrntuqq4a6nbkumwimm,"tw bbb

não tenho vergonha de admitir que gasto minutos do meu dia vendo notícias da casa mais vigiada do br
a tensão sexual entre ana paula x alberto cowboy está me deixando doente, tô setindo uma vibe enemies to lovers like catarina a fera e julião petrúchio
quero casal de meia idade sim",2026-01-20 18:21:08.068000+00:00,0,0,1,2026-01-20 18:21:06.432000+00:00,mythsouls.bsky.social,[carregando nickname],did:plc:ysskpsocoehyjkg4xgho53mw,tw bbb não tenho vergonha de admitir que gasto minutos do meu dia vendo notícias da casa mais vigiada do br a tensão sexual entre ana paula x alberto cowboy está me deixando doente tô setindo uma vibe enemies to lovers like catarina a fera e julião petrúchio quero casal de meia idade sim,"['tenho', 'vergonha', 'admitir', 'gasto', 'minutos', 'dia', 'vendo', 'notícias', 'casa', 'vigiada', 'tensão', 'sexual', 'entre', 'ana', 'paula', 'alberto', 'cowboy', 'deixando', 'doente', 'setindo', 'vibe', 'enemies', 'lovers', 'like', 'catarina', 'fera', 'julião', 'petrúchio', 'quero', 'casal', 'meia', 'idade', 'sim']",tenho vergonha admitir gasto minutos dia vendo notícias casa vigiada tensão sexual entre ana paula alberto cowboy deixando doente setindo vibe enemies lovers like catarina fera julião petrúchio quero casal meia idade sim
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3mclljxxsec22,bafyreiesoocmfamztti3livzrvyzxouwhftnqgi7oyxljfs2x4cc5zjnei,"BBB 26: Alberto Cowboy define alvos para o paredão; saiba quem está na mira
https://noticiasdatv.uol.com.br/noticia/bbb/bbb-26-alberto-cowboy-define-alvos-para-o-paredao-saiba-quem-esta-na-mira-146390?utm_source=flipboard&utm_medium=activitypub 

Posted into Entretenimento […]",,0,2,0,2026-01-17 02:40:02.929000+00:00,flipboardbr.flipboard.com.ap.brid.gy,Flipboard Brasil,did:plc:zwxl6dnun52q3ywiao2ad3if,bbb 26 alberto cowboy define alvos para o paredão saiba quem está na mira posted into entretenimento,"['alberto', 'cowboy', 'define', 'alvos', 'paredão', 'saiba', 'mira', 'posted', 'into', 'entretenimento']",alberto cowboy define alvos paredão saiba mira posted into entretenimento
at://did:plc:3qzjhimzme3a5dubupwc67xq/app.bsky.feed.post/3mcujae4nws2w,bafyreic4zlvoaza4qnjjf27rkiwwy4pnwj5ztjucesi6ix3v66ugkmdozq,"BBB 26: Leandro confronta Alberto Cowboy, que rebate acusação: ""Pelo amor de Deus"". Veja mais em: natelinha.uol.com.br/bbb/2026/01/...",2026-01-20 15:52:48.688000+00:00,0,0,0,2026-01-20 15:52:58.732000+00:00,sitenatelinha.bsky.social,Portal NaTelinha,did:plc:3qzjhimzme3a5dubupwc67xq,bbb 26 leandro confronta alberto cowboy que rebate acusação pelo amor de deus veja mais em natelinha uol com br bbb 2026 01,"['leandro', 'confronta', 'alberto', 'cowboy', 'rebate', 'acusação', 'amor', 'deus', 'veja', 'natelinha', 'uol', '2026']",leandro confronta alberto cowboy rebate acusação amor deus veja natelinha uol 2026
at://did:plc:yu2jtckjuxvv67v4xfhstgip/app.bsky.feed.post/3mcgwqbam622h,bafyreibtfx2fc4pw4iayinurvbylmyc6lsembp62lyxhnjj7dhgjnr5ewe,Idéia de filme: O Jonas pega duas mulheres e o Alberto cowboy vive o Dia da Marmota dentro da casa do BBB exatos 19 anos depois. ABSOLUTE CINEMA 🙌🏻,2026-01-15 06:17:04.849000+00:00,0,0,0,2026-01-15 06:17:06.733000+00:00,whoisbarradas.bsky.social,Joleana,did:plc:yu2jtckjuxvv67v4xfhstgip,idéia de filme o jonas pega duas mulheres e o alberto cowboy vive o dia da marmota dentro da casa do bbb exatos 19 anos depois absolute cinema,"['idéia', 'filme', 'jonas', 'pega', 'duas', 'mulheres', 'alberto', 'cowboy', 'vive', 'dia', 'marmota', 'dentro', 'casa', 'exatos', 'anos', 'absolute', 'cinema']",idéia filme jonas pega duas mulheres alberto cowboy vive dia marmota dentro casa exatos anos absolute cinema
at://did:plc:ffp53xciiob634p5pndbp4hm/app.bsky.feed.post/3mclc4vy2vs2k,bafyreigb6rbfbci5gkrshdgoo24bvxasawultwmus3fecvfuquhcll7d5q,alberto cowboy vendo outro loiro alemão não monogâmico no bbb,2026-01-16 23:51:39.356000+00:00,0,0,2,2026-01-16 23:51:35.732000+00:00,disposablez.bsky.social,Departamento Jurídico Edilson Capetinha,did:plc:ffp53xciiob634p5pndbp4hm,alberto cowboy vendo outro loiro alemão não monogâmico no bbb,"['alberto', 'cowboy', 'vendo', 'outro', 'loiro', 'alemão', 'monogâmico']",alberto cowboy vendo outro loiro alemão monogâmico
at://did:plc:dikutrzrlqvn4mkpfcifm52x/app.bsky.feed.post/3mcbjiwudwz2r,bafyreiffcizbsvnkd3x6p5piig3gep7lxhkw75vokxjccyglbz4icjbaoi,"#CNNPop https://www.cnnbrasil.com.br/entretenimento/bbb/bbb-26-alberto-cowboy-da-edicao-12-integra-grupo-dos-veteranos/ BBB 26: Alberto Cowboy, da edição 12, integra grupo dos Veteranos https://www.cnnbrasil.com.br/entretenimento/bbb/bbb-26-alberto-cowboy-da-edicao-12-integra-grupo-dos-veteranos/",2026-01-13 02:36:58.372763+00:00,0,0,0,2026-01-13 02:37:03.741000+00:00,lehreai.bsky.social,,did:plc:dikutrzrlqvn4mkpfcifm52x,#cnnpop bbb 26 alberto cowboy da edição 12 integra grupo dos veteranos,"['alberto', 'cowboy', 'edição', 'integra', 'grupo', 'veteranos']",alberto cowboy edição integra grupo veteranos
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3mcj3zte3hye2,bafyreig6blilrvjkpk6dasjiby36h7vennwpmy6dqxtqk5vuojp6hneliq,"Após 19 anos, Alberto Cowboy vira o jogo no BBB 26 e mostra equívoco do público
https://noticiasdatv.uol.com.br/noticia/bbb/apos-19-anos-alberto-cowboy-vira-o-jogo-no-bbb-26-e-mostra-equivoco-do-publico-146297?utm_source=flipboard&utm_medium=activitypub 

Posted into Entretenimento […]",,0,2,0,2026-01-16 02:58:28.431000+00:00,flipboardbr.flipboard.com.ap.brid.gy,Flipboard Brasil,did:plc:zwxl6dnun52q3ywiao2ad3if,após 19 anos alberto cowboy vira o jogo no bbb 26 e mostra equívoco do público posted into entretenimento,"['após', 'anos', 'alberto', 'cowboy', 'vira', 'jogo', 'mostra', 'equívoco', 'público', 'posted', 'into', 'entretenimento']",após anos alberto cowboy vira jogo mostra equívoco público posted into entretenimento
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mcbi4wxdy62a,bafyreidh6x6qrwzpidaxo75uyxzhkqk3zskr5oqoilxlnibgduler7px4q,"BBB 26: Alberto Cowboy, da edição 12, integra grupo dos Veteranos",2026-01-13 02:12:25.327000+00:00,0,0,1,2026-01-13 02:12:25.836000+00:00,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl,bbb 26 alberto cowboy da edição 12 integra grupo dos veteranos,"['alberto', 'cowboy', 'edição', 'integra', 'grupo', 'veteranos']",alberto cowboy edição integra grupo veteranos
at://did:plc:ombefbv46lutxbuvu4mz34ja/app.bsky.feed.post/3mcqlodus4j2z,bafyreicuyi7lou7z4exjijuganq2lambjlb77ehxwcijmtizdt2t5oorke,"🚨ALBERTO COWBOY INDICOU MILENA PARA O PAREDÃO!
#BBB26 #BBB #RedeBBB",,0,0,0,2026-01-19 02:25:47.334000+00:00,fifisdotelefone.bsky.social,Fifis do Telefone | #AFazenda17,did:plc:ombefbv46lutxbuvu4mz34ja,alberto cowboy indicou milena para o paredão #bbb26 #bbb #redebbb,"['alberto', 'cowboy', 'indicou', 'milena', 'paredão']",alberto cowboy indicou milena paredão
at://did:plc:3ryladba5evfgoxqxruygmh3/app.bsky.feed.post/3mcbinlot5s2o,bafyreig65od2u3szvb3wgdyjtljzx35kacpopaoo2heeztuuiykddiufvi,infelizmente acho que alberto vai me fazer torcer pra um cowboy pela primeira vez no bbb pq ele vai comer o juizo desse povo todo no café da manhã,2026-01-13 02:21:44.059000+00:00,0,0,0,2026-01-13 02:21:44.333000+00:00,brunormo4.bsky.social,B,did:plc:3ryladba5evfgoxqxruygmh3,infelizmente acho que alberto vai me fazer torcer pra um cowboy pela primeira vez no bbb pq ele vai comer o juizo desse povo todo no café da manhã,"['infelizmente', 'acho', 'alberto', 'fazer', 'torcer', 'cowboy', 'primeira', 'vez', 'comer', 'juizo', 'povo', 'café', 'manhã']",infelizmente acho alberto fazer torcer cowboy primeira vez comer juizo povo café manhã
at://did:plc:3qzjhimzme3a5dubupwc67xq/app.bsky.feed.post/3mccr6ot4t22u,bafyreiefokdcnzqggwsowx7vjtqwb72zn6woau2a2gmahng4rh2uud52cu,"BBB 26: Ana Paula Renault reage à pergunta de Alberto Cowboy: ""Tá me querendo?"". Veja mais em: natelinha.uol.com.br/bbb/2026/01/...",2026-01-13 14:27:07.445000+00:00,0,0,0,2026-01-13 14:29:08.236000+00:00,sitenatelinha.bsky.social,Portal NaTelinha,did:plc:3qzjhimzme3a5dubupwc67xq,bbb 26 ana paula renault reage à pergunta de alberto cowboy tá me querendo veja mais em natelinha uol com br bbb 2026 01,"['ana', 'paula', 'renault', 'reage', 'pergunta', 'alberto', 'cowboy', 'querendo', 'veja', 'natelinha', 'uol', '2026']",ana paula renault reage pergunta alberto cowboy querendo veja natelinha uol 2026
